hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),Load Shifting Algorithm
0,3761.67798,-1011.31,-1353.24,-1240.97,-488.952,-1874.68,-1119.6,18751.3251,4126.96
0,3762.10718,-1009.12,-1351.66,-1238.58,-487.174,-1872.57,-1117.74,18753.4711,4120.27
0,3762.42407,-1006.18,-1336.4,-1235.82,-485.244,-1858.16,-1109.31,18755.05555,4100.16
0,3762.6626,-1010.93,-1339.83,-1241.01,-489.103,-1862.77,-1113.33,18756.2482,4114.71
0,3762.90381,-1014.35,-1348.28,-1286.19,-506.407,-1879.38,-1162.37,18757.45425,4179.92
0,3763.33276,-1012.03,-1346.61,-1283.74,-504.531,-1877.17,-1160.49,18759.599,4172.94
0,3763.69946,-1010.37,-1345.38,-1281.87,-503.158,-1875.53,-1159,18761.4325,4167.77
0,3764.0437,-1005.32,-1341.66,-1276.19,-498.995,-1870.56,-1154.52,18763.1537,4152.07
0,3764.40869,-1011.44,-1370.88,-1281.56,-502.729,-1898.38,-1170.33,18764.97865,4191.38
0,3764.73682,-1010.33,-1371.63,-1290.87,-505.581,-1900.65,-1181.15,18766.6193,4201.85
0,3765.08838,-1005.3,-1367.99,-1285.35,-501.452,-1895.8,-1176.85,18768.3771,4186.45
0,3765.5376,-1009.13,-1370.76,-1289.52,-504.588,-1899.49,-1180.09,18770.6232,4198.14
0,3765.98193,-1012.67,-1367.09,-1293.89,-507.828,-1897.45,-1180.6,18772.84485,4204.01
0,3766.37549,-1009.01,-1358.14,-1290.18,-505.109,-1888.37,-1174.72,18774.81265,4187.56
0,3766.77222,-1008.67,-1351.56,-1290.03,-505.098,-1882.43,-1171.59,18776.7963,4181.13
0,3767.09155,-1009.81,-1358.71,-1291.05,-505.762,-1889.14,-1175.4,18778.39295,4190
0,3767.47144,-1007.59,-1363.41,-1288.35,-503.663,-1892.56,-1176.27,18780.2924,4188.5
0,3767.73169,-1013.59,-1367.76,-1294.93,-508.593,-1898.35,-1181.42,18781.59365,4206.87
0,3768.08276,-1004.71,-1361.29,-1285.03,-501.254,-1889.71,-1173.63,18783.349,4179.45
0,3768.45459,-1014.38,-1368.34,-1295.8,-509.245,-1899.11,-1182.09,18785.20815,4209.29
0,3768.85645,-1003.61,-1360.5,-1283.81,-500.353,-1888.65,-1172.68,18787.21745,4176.07
0,3769.11987,-1014.09,-1366.62,-1285.12,-505.327,-1895.53,-1170.28,18788.53455,4194.74
0,3769.34985,-1011.96,-1363.56,-1272.4,-499.924,-1890.14,-1156.88,18789.68445,4174.5
0,3769.73169,-1002.11,-1357.85,-1271.56,-495.394,-1883.78,-1159.57,18791.59365,4157.45
0,3769.98975,-1013.93,-1372.59,-1284.47,-504.848,-1900.72,-1172.61,18792.88395,4199.12
0,3770.37354,-1013.6,-1378.47,-1283.88,-504.295,-1905.83,-1175.04,18794.8029,4203.31
0,3770.71655,-1013.72,-1378.54,-1283.95,-504.376,-1905.92,-1175.07,18796.51795,4203.59
0,3771.06201,-1013.25,-1379.78,-1294,-507.768,-1908.84,-1186.49,18798.24525,4216.09
0,3771.34277,-1004.73,-1373.59,-1284.58,-500.746,-1900.6,-1179.12,18799.64905,4189.91
0,3771.68066,-1011.81,-1372.48,-1292.74,-506.867,-1901.95,-1182.56,18801.3385,4206.5
0,3772.02612,-1010.95,-1365.57,-1292.1,-506.437,-1895.58,-1179.08,18803.0658,4198.63
0,3772.37158,-1012.93,-1360.7,-1294.56,-508.348,-1891.94,-1178.02,18804.7931,4199.43
0,3772.66675,-1003.58,-1347.57,-1284.54,-500.943,-1877.29,-1167.18,18806.26895,4165.41
0,3772.99243,-1002.97,-1353.72,-1283.6,-500.172,-1882.5,-1169.57,18807.89735,4169.07
0,3773.30884,-1001,-1353.77,-1291.68,-502.216,-1883.83,-1179.33,18809.4794,4176.51
0,3773.68726,-1011.95,-1367.91,-1303.69,-510.977,-1899.96,-1191.69,18811.3715,4215.6
0,3774.07178,-1003.99,-1362.11,-1294.84,-504.4,-1892.24,-1184.74,18813.2941,4191.07
0,3774.39038,-1002.92,-1355,-1293.87,-503.786,-1885.59,-1180.96,18814.8871,4182.38
0,3774.71411,-1000.25,-1346.65,-1291.27,-501.912,-1877.34,-1175.91,18816.50575,4168.86
0,3791.46094,-1002.92,-1348.58,-1294.16,-504.082,-1879.92,-1178.16,18900.2399,4177
0,3791.70728,-1004.79,-1349.97,-1296.28,-505.638,-1881.77,-1179.84,18901.4716,4182.84
0,3791.96704,-1006.07,-1350.92,-1297.74,-506.705,-1883.04,-1181.01,18902.7704,4186.85
0,3792.20557,-996.065,-1343.57,-1286.62,-498.466,-1873.24,-1172.25,18903.96305,4155.925
0,3792.46729,-996.12,-1343.6,-1286.61,-498.492,-1873.27,-1172.22,18905.27165,4156
0,3792.73511,-1003.58,-1349.08,-1294.93,-504.636,-1880.58,-1178.78,18906.61075,4179.09
0,3792.97437,-995.579,-1343.21,-1286.06,-498.061,-1872.76,-1171.8,18907.80705,4154.399
0,3793.14868,-1001.07,-1344.18,-1270.79,-494.923,-1871.43,-1152.74,18908.6786,4143.29
0,3793.36646,-1004.92,-1340.55,-1275.4,-498.399,-1869.51,-1153.33,18909.7675,4149.83
0,3793.71094,-995.726,-1333.81,-1265.2,-490.87,-1860.5,-1145.32,18911.4899,4121.426
0,3793.95923,-999.509,-1336.56,-1269.27,-493.93,-1864.15,-1148.47,18912.73135,4132.929
0,3794.25024,-1000.79,-1337.51,-1270.77,-495,-1865.44,-1149.67,18914.1864,4137
0,3794.59277,-999.742,-1336.75,-1269.67,-494.161,-1864.44,-1148.83,18915.89905,4133.852
0,3794.85864,-1007.45,-1342.41,-1278.22,-500.481,-1871.99,-1155.55,18917.2284,4157.66
0,3795.28198,-1006.4,-1341.65,-1277.13,-499.641,-1871,-1154.71,18919.3451,4154.53
0,3795.67114,-999.059,-1336.26,-1268.92,-493.604,-1863.77,-1148.25,18921.2909,4131.749
0,3795.9939,-1000.22,-1337.09,-1270.14,-494.533,-1864.88,-1149.18,18922.9047,4135.24
0,3796.35278,-1006.42,-1341.65,-1277.08,-499.637,-1870.99,-1154.65,18924.6991,4154.49
0,3796.63354,-996.419,-1334.32,-1265.98,-491.44,-1861.18,-1145.94,18926.1029,4123.579
0,3796.96411,-1002.9,-1339.06,-1273.14,-496.741,-1867.52,-1151.54,18927.75575,4143.56
0,3797.29565,-1003.32,-1339.38,-1273.63,-497.089,-1867.94,-1151.94,18929.41345,4144.89
0,3797.7002,-1004.57,-1340.29,-1275.01,-498.116,-1869.17,-1153.02,18931.4362,4148.75
0,3798.01318,-1001.36,-1337.95,-1271.54,-495.506,-1866.06,-1150.32,18933.0011,4138.96
0,3798.43774,-1005.75,-1341.14,-1276.24,-499.057,-1870.29,-1153.96,18935.1239,4152.28
0,3798.75732,-1002.52,-1338.81,-1272.84,-496.466,-1867.2,-1151.35,18936.7218,4142.56
0,3799.25049,-995.682,-1333.78,-1265.14,-490.83,-1860.45,-1145.27,18939.18765,4121.272
0,3799.67896,-998.896,-1336.11,-1268.6,-493.431,-1863.55,-1147.95,18941.33,4131.046
0,3799.98706,-995.06,-1333.33,-1264.5,-490.337,-1859.86,-1144.79,18942.8705,4119.42
0,3800.27759,-1006.67,-1341.83,-1277.33,-499.835,-1871.22,-1154.84,18944.32315,4155.22
0,3800.57153,-999.192,-1336.35,-1269.07,-493.714,-1863.91,-1148.36,18945.79285,4132.172
0,3800.89966,-1005.77,-1341.17,-1276.34,-499.096,-1870.34,-1154.07,18947.4335,4152.45
0,3801.31934,-996.208,-1334.17,-1265.74,-491.266,-1860.97,-1145.75,18949.5319,4122.918
0,3801.72388,-999.202,-1336.34,-1268.95,-493.685,-1863.86,-1148.23,18951.5546,4132.012
0,3802.20996,-1004.79,-1340.46,-1275.26,-498.296,-1869.38,-1153.21,18953.985,4149.43
0,3802.53516,-999.227,-1336.38,-1269.1,-493.739,-1863.94,-1148.38,18955.611,4132.267
0,3802.92603,-997.547,-1335.15,-1267.23,-492.363,-1862.29,-1146.92,18957.56535,4127.067
0,3803.25439,-999.515,-1336.57,-1269.33,-493.951,-1864.18,-1148.54,18959.20715,4133.025
0,3803.60522,-1000.03,-1330.2,-1270.24,-494.692,-1858.73,-1146.07,18960.9613,4129
0,3803.91895,-1000.54,-1330.58,-1270.89,-495.134,-1859.26,-1146.6,18962.52995,4130.69
0,3804.27197,-1001.05,-1330.95,-1271.46,-495.553,-1859.76,-1147.05,18964.29505,4132.27
0,3804.67188,-1002.9,-1332.31,-1273.49,-497.064,-1861.57,-1148.64,18966.2946,4137.96
0,3804.99951,-1003.42,-1332.7,-1274.11,-497.502,-1862.09,-1149.14,18967.93275,4139.62
0,3805.28247,-999.878,-1330.11,-1270.27,-494.622,-1858.65,-1146.14,18969.34755,4128.798
0,3805.67041,-993.948,-1325.74,-1263.56,-489.736,-1852.79,-1140.85,18971.28725,4110.298
0,3805.97217,-994.185,-1325.91,-1263.78,-489.918,-1853,-1141.01,18972.79605,4110.965
0,3806.2937,-1002.93,-1332.33,-1273.52,-497.087,-1861.59,-1148.66,18974.4037,4138.04
0,3806.66626,-1004.75,-1333.67,-1275.56,-498.583,-1863.38,-1150.27,18976.2665,4143.69
0,3806.98022,-996.889,-1327.91,-1266.87,-492.152,-1855.69,-1143.45,18977.8363,4119.449
0,3807.46997,-994.168,-1350.63,-1262.12,-488.434,-1874.86,-1151.19,18980.28505,4131.148
0,3807.8623,-993.486,-1350.12,-1261.32,-487.862,-1874.17,-1150.54,18982.2467,4128.976
0,3808.19556,-993.534,-1350.15,-1261.35,-487.894,-1874.21,-1150.56,18983.913,4129.094
0,3808.5603,-1000.53,-1355.23,-1269.16,-493.648,-1881.03,-1156.68,18985.7367,4150.72
0,3808.96143,-996.847,-1352.58,-1265.18,-490.655,-1877.49,-1153.6,18987.74235,4139.517
0,3809.19995,-994.07,-1350.56,-1262.04,-488.36,-1874.77,-1151.13,18988.93495,4130.88
0,3809.53345,-1002.07,-1344.19,-1271.64,-495.597,-1871.79,-1152.96,18990.60245,4145.5
0,3809.89282,-1001.28,-1343.63,-1270.85,-494.968,-1871.06,-1152.36,18992.3993,4143.19
0,3810.19482,-1003.33,-1345.11,-1273.07,-496.637,-1873.03,-1154.08,18993.9093,4149.43
0,3810.63818,-995.97,-1339.76,-1264.91,-490.602,-1865.86,-1147.7,18996.1261,4126.74
0,3811.11548,-1002.24,-1344.32,-1271.86,-495.744,-1871.97,-1153.14,18998.5126,4146.07
0,3811.39355,-994.496,-1338.68,-1263.26,-489.392,-1864.41,-1146.41,18999.90295,4122.166
0,3811.66406,-1002.01,-1344.15,-1271.6,-495.555,-1871.75,-1152.93,19001.2555,4145.36
0,3812.08423,-1000.59,-1343.13,-1270.09,-494.405,-1870.39,-1151.77,19003.35635,4141.07
0,3812.35547,-996.326,-1340.04,-1265.39,-490.918,-1866.25,-1148.11,19004.71255,4127.966
0,3812.84424,-1002.52,-1344.52,-1272.18,-495.972,-1872.24,-1153.39,19007.1564,4146.94
0,3813.14917,-1002.78,-1344.72,-1272.5,-496.196,-1872.51,-1153.65,19008.68105,4147.79
0,3813.49341,-1001.5,-1343.8,-1271.12,-495.158,-1871.28,-1152.58,19010.40225,4143.9
0,3813.90308,-999.938,-1342.66,-1269.37,-493.869,-1869.76,-1151.2,19012.4506,4139.068
0,3814.22485,-992.268,-1337.05,-1260.77,-487.563,-1862.22,-1144.44,19014.05945,4115.258
0,3814.57202,-994.644,-1338.77,-1263.31,-489.481,-1864.51,-1146.41,19015.7953,4122.464
0,3814.98364,-994.49,-1338.67,-1263.21,-489.374,-1864.39,-1146.35,19017.8534,4122.09
0,3815.41724,-1002.42,-1344.45,-1272.05,-495.888,-1872.14,-1153.29,19020.0214,4146.61
0,3815.70435,-1000.38,-1342.98,-1269.87,-494.235,-1870.19,-1151.6,19021.45695,4140.44
0,3816.11157,-998.401,-1341.54,-1267.65,-492.606,-1868.26,-1149.86,19023.49305,4134.311
0,3816.41528,-994.117,-1338.42,-1262.92,-489.104,-1864.07,-1146.16,19025.0116,4121.107
