hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),No Load Scheduling,t(sec),t(sec)
0,444.3844,-1502.21,-1376.41,-1653.39,-862.633,-2022.76,-1250.16,5178.36,450.56103,8711.2206
0,444.41867,-1508.42,-1381.45,-1660.04,-868.098,-2028.83,-1255.79,5197.29,450.5953,8711.906
0,444.43503,-1502.21,-1376.42,-1653.43,-862.644,-2022.78,-1250.2,5178.42,450.61166,8712.2332
0,444.43808,-1500.9,-1375.35,-1652.02,-861.49,-2021.49,-1249,5174.41,450.61471,8712.2942
0,444.4386,-1497.8,-1372.84,-1648.73,-858.776,-2018.47,-1246.22,5165,450.61523,8712.3046
0,444.43909,-1508.52,-1381.53,-1660.12,-868.18,-2028.91,-1255.85,5197.55,450.61572,8712.3144
0,444.44937,-1509.59,-1382.4,-1661.3,-869.126,-2029.97,-1256.86,5200.86,450.626,8712.52
0,444.46655,-1500.24,-1374.81,-1651.32,-860.909,-2020.85,-1248.42,5172.41,450.64318,8712.8636
0,444.47592,-1502.53,-1376.65,-1653.68,-862.897,-2023.04,-1250.39,5179.25,450.65255,8713.051
0,444.47687,-1505.3,-1378.9,-1656.64,-865.333,-2025.75,-1252.9,5187.69,450.6535,8713.07
0,444.47708,-1499.06,-1373.85,-1650.03,-859.868,-2019.69,-1247.32,5168.78,450.65371,8713.0742
0,444.47775,-1503.4,-1377.35,-1654.56,-863.649,-2023.87,-1251.12,5181.83,450.65438,8713.0876
0,444.48111,-1502.96,-1377.02,-1654.21,-863.299,-2023.5,-1250.85,5180.67,450.65774,8713.1548
0,444.48337,-1500.99,-1375.43,-1652.13,-861.576,-2021.59,-1249.1,5174.71,450.66,8713.2
0,444.51004,-1507.43,-1380.64,-1658.97,-867.221,-2027.85,-1254.88,5194.25,450.68667,8713.7334
0,444.51022,-1501.76,-1376.05,-1652.94,-862.246,-2022.33,-1249.78,5177.03,450.68685,8713.737
0,444.51248,-1500.44,-1374.98,-1651.52,-861.088,-2021.04,-1248.58,5173,450.68911,8713.7822
0,444.51364,-1508.49,-1381.5,-1660.1,-868.154,-2028.89,-1255.84,5197.48,450.69027,8713.8054
0,444.54205,-1504.19,-1378.04,-1655.63,-864.41,-2024.75,-1252.08,5184.57,450.71868,8714.3736
0,444.59729,-1508.92,-1381.85,-1660.5,-868.517,-2029.29,-1256.16,5198.71,450.77392,8715.4784
0,444.60446,-1498.6,-1373.49,-1649.56,-859.471,-2019.25,-1246.93,5167.41,450.78109,8715.6218
0,444.61005,-1503.38,-1377.34,-1654.54,-863.637,-2023.86,-1251.1,5181.78,450.78668,8715.7336
0,444.6232,-1504.87,-1378.56,-1656.21,-864.966,-2025.35,-1252.54,5186.43,450.79983,8715.9966
0,444.63196,-1508.23,-1381.29,-1659.79,-867.917,-2028.62,-1255.56,5196.64,450.80859,8716.1718
0,444.63635,-1497.64,-1372.71,-1648.53,-858.627,-2018.31,-1246.06,5164.48,450.81298,8716.2596
0,444.65231,-1503.09,-1377.12,-1654.31,-863.404,-2023.61,-1250.93,5181.01,450.82894,8716.5788
0,444.65326,-1497.98,-1372.97,-1648.86,-858.915,-2018.62,-1246.33,5165.46,450.82989,8716.5978
0,444.65445,-1501.44,-1375.76,-1652.48,-861.935,-2021.97,-1249.36,5175.89,450.83108,8716.6216
0,444.66043,-1506.11,-1379.55,-1657.47,-866.037,-2026.53,-1253.59,5190.11,450.83706,8716.7412
0,444.66443,-1503.7,-1377.63,-1655.05,-863.958,-2024.24,-1251.58,5182.99,450.84106,8716.8212
0,444.66473,-1508.41,-1381.43,-1659.95,-868.064,-2028.78,-1255.69,5197.14,450.84136,8716.8272
0,444.67126,-1502.39,-1376.56,-1653.62,-862.803,-2022.95,-1250.36,5178.96,450.84789,8716.9578
0,444.67136,-1505.1,-1378.74,-1656.43,-865.159,-2025.56,-1252.72,5187.09,450.84799,8716.9598
0,444.69812,-1509.01,-1381.92,-1660.61,-868.601,-2029.38,-1256.26,5199,450.87475,8717.495
0,444.69897,-1501.79,-1376.07,-1652.98,-862.272,-2022.37,-1249.82,5177.14,450.8756,8717.512
0,444.70764,-1501.6,-1375.91,-1652.74,-862.096,-2022.16,-1249.61,5176.5,450.88427,8717.6854
0,444.71259,-1498.09,-1373.08,-1649.05,-859.034,-2018.76,-1246.5,5165.9,450.88922,8717.7844
0,444.71457,-1506.44,-1379.84,-1657.9,-866.351,-2026.88,-1253.97,5191.22,450.8912,8717.824
0,444.71466,-1503.71,-1377.64,-1655.07,-863.975,-2024.26,-1251.6,5183.04,450.89129,8717.8258
0,444.71783,-1497.94,-1372.94,-1648.83,-858.885,-2018.59,-1246.3,5165.36,450.89446,8717.8892
0,444.72922,-1500.77,-1375.22,-1651.77,-861.344,-2021.31,-1248.76,5173.85,450.90585,8718.117
0,444.74872,-1503.52,-1377.45,-1654.73,-863.767,-2024.01,-1251.27,5182.26,450.92535,8718.507
0,444.77551,-1507.68,-1380.84,-1659.17,-867.426,-2028.07,-1255.04,5194.92,450.95214,8719.0428
0,444.77661,-1506.57,-1379.96,-1658.1,-866.479,-2027.04,-1254.16,5191.71,450.95324,8719.0648
0,444.78201,-1502.6,-1376.75,-1653.91,-863.008,-2023.19,-1250.63,5179.7,450.95864,8719.1728
0,444.78537,-1497.5,-1372.59,-1648.35,-858.497,-2018.16,-1245.9,5164.01,450.962,8719.24
0,444.7916,-1505.4,-1378.99,-1656.78,-865.435,-2025.86,-1253.02,5188.04,450.96823,8719.3646
0,444.80292,-1498.06,-1373.04,-1648.96,-858.989,-2018.71,-1246.42,5165.73,450.97955,8719.591
0,444.80328,-1508.44,-1381.46,-1660.04,-868.108,-2028.83,-1255.78,5197.31,450.97991,8719.5982
0,444.80969,-1504.01,-1377.89,-1655.43,-864.247,-2024.57,-1251.92,5184.01,450.98632,8719.7264
0,444.80981,-1504.28,-1378.09,-1655.61,-864.455,-2024.78,-1252.04,5184.67,450.98644,8719.7288
0,444.82791,-1507.21,-1380.46,-1658.7,-867.017,-2027.62,-1254.64,5193.53,451.00454,8720.0908
0,444.82794,-1499.72,-1374.39,-1650.75,-860.45,-2020.34,-1247.93,5170.81,451.00457,8720.0914
0,444.83466,-1498.73,-1373.59,-1649.68,-859.583,-2019.36,-1247.02,5167.77,451.01129,8720.2258
0,444.83551,-1503.19,-1377.18,-1654.33,-863.464,-2023.67,-1250.93,5181.19,451.01214,8720.2428
0,444.86459,-1510.05,-1382.78,-1661.79,-869.536,-2030.42,-1257.28,5202.26,451.04122,8720.8244
0,444.86578,-1503.37,-1377.36,-1654.67,-863.662,-2023.91,-1251.26,5181.95,451.04241,8720.8482
0,444.89731,-1503.9,-1377.78,-1655.19,-864.115,-2024.41,-1251.68,5183.5,451.07394,8721.4788
0,444.89761,-1508.37,-1381.4,-1659.91,-868.034,-2028.75,-1255.66,5197.03,451.07424,8721.4848
0,444.8981,-1502.02,-1376.26,-1653.22,-862.472,-2022.59,-1250.02,5177.83,451.07473,8721.4946
0,444.90134,-1496.85,-1372.06,-1647.66,-857.928,-2017.52,-1245.31,5162.03,451.07797,8721.5594
0,444.90283,-1499.04,-1373.82,-1649.93,-859.829,-2019.63,-1247.21,5168.6,451.07946,8721.5892
0,444.92212,-1500.55,-1375.04,-1651.56,-861.159,-2021.11,-1248.6,5173.22,451.09875,8721.975
0,444.94077,-1505.02,-1378.67,-1656.31,-865.082,-2025.47,-1252.6,5186.8,451.1174,8722.348
0,444.9614,-1505.11,-1378.76,-1656.5,-865.185,-2025.59,-1252.8,5187.2,451.13803,8722.7606
0,444.99649,-1503.3,-1377.3,-1654.61,-863.603,-2023.84,-1251.2,5181.75,451.17312,8723.4624
0,445.01138,-1503.53,-1377.48,-1654.81,-863.793,-2024.05,-1251.36,5182.39,451.18801,8723.7602
0,445.01627,-1508.19,-1381.24,-1659.71,-867.867,-2028.56,-1255.49,5196.46,451.1929,8723.858
0,445.03012,-1510.04,-1382.77,-1661.77,-869.521,-2030.41,-1257.25,5202.22,451.20675,8724.135
0,445.05222,-1501.19,-1375.59,-1652.34,-861.749,-2021.79,-1249.28,5175.32,451.22885,8724.577
0,445.05234,-1497.29,-1372.43,-1648.2,-858.334,-2017.98,-1245.78,5163.47,451.22897,8724.5794
0,445.06656,-1504.43,-1378.2,-1655.74,-864.577,-2024.91,-1252.14,5185.08,451.24319,8724.8638
0,445.06732,-1509.95,-1382.7,-1661.68,-869.444,-2030.32,-1257.19,5201.95,451.24395,8724.879
0,445.07135,-1498.28,-1373.23,-1649.23,-859.195,-2018.95,-1246.65,5166.46,451.24798,8724.9596
0,445.07587,-1496.73,-1371.96,-1647.53,-857.821,-2017.4,-1245.2,5161.66,451.2525,8725.05
0,445.08142,-1505.58,-1379.13,-1656.97,-865.59,-2026.03,-1253.18,5188.58,451.25805,8725.161
0,445.10129,-1500.04,-1374.65,-1651.09,-860.732,-2020.65,-1248.21,5171.78,451.27792,8725.5584
0,445.12137,-1507,-1380.3,-1658.51,-866.847,-2027.44,-1254.49,5192.95,451.298,8725.96
0,445.16504,-1506.32,-1379.75,-1657.82,-866.254,-2026.79,-1253.92,5190.93,451.34167,8726.8334
0,445.17496,-1498.79,-1373.64,-1649.75,-859.634,-2019.43,-1247.08,5167.97,451.35159,8727.0318
0,445.17725,-1497.42,-1372.52,-1648.27,-858.427,-2018.08,-1245.83,5163.77,451.35388,8727.0776
0,445.20303,-1508.08,-1381.17,-1659.65,-867.792,-2028.48,-1255.45,5196.21,451.37966,8727.5932
0,445.22318,-1497.41,-1372.52,-1648.28,-858.421,-2018.08,-1245.84,5163.77,451.39981,8727.9962
0,445.22516,-1498.53,-1373.41,-1649.4,-859.385,-2019.14,-1246.77,5167.07,451.40179,8728.0358
0,445.23477,-1499.3,-1374.03,-1650.24,-860.065,-2019.89,-1247.48,5169.43,451.4114,8728.228
0,458.86847,-1494.82,-1370.42,-1645.55,-856.164,-2015.57,-1243.54,5155.94,465.0451,9000.902
0,458.86853,-1490.07,-1366.58,-1640.45,-851.997,-2010.92,-1239.23,5141.44,465.04516,9000.9032
0,458.92316,-1483.94,-1367.79,-1635.77,-847.085,-2010.82,-1238.64,5130.53,465.09979,9001.9958
0,458.9234,-1479.48,-1364.19,-1631.18,-843.244,-2006.5,-1234.8,5117.16,465.10003,9002.0006
0,458.92441,-1489.84,-1372.58,-1642.18,-852.289,-2016.61,-1244.08,5148.63,465.10104,9002.0208
0,458.92676,-1481.63,-1365.92,-1633.43,-845.108,-2008.59,-1236.69,5123.65,465.10339,9002.0678
0,458.94025,-1479.65,-1364.31,-1631.3,-843.371,-2006.64,-1234.88,5117.59,465.11688,9002.3376
0,458.94879,-1489.96,-1372.68,-1642.32,-852.399,-2016.74,-1244.19,5149.02,465.12542,9002.5084
0,458.95105,-1484.6,-1368.34,-1636.62,-847.711,-2011.51,-1239.39,5132.73,465.12768,9002.5536
0,458.95105,-1484.21,-1368.01,-1636.18,-847.363,-2011.11,-1239.01,5131.5,465.12768,9002.5536
0,459.00586,-1479.9,-1364.53,-1631.63,-843.61,-2006.91,-1235.18,5118.44,465.18249,9003.6498
0,459.00687,-1487.47,-1370.65,-1639.64,-850.212,-2014.29,-1241.93,5141.4,465.1835,9003.67
0,459.00894,-1486.58,-1369.95,-1638.75,-849.45,-2013.45,-1241.19,5138.78,465.18557,9003.7114
0,459.00912,-1479.93,-1364.54,-1631.59,-843.611,-2006.91,-1235.13,5118.43,465.18575,9003.715
0,459.02747,-1487.87,-1370.98,-1640.07,-850.561,-2014.68,-1242.29,5142.62,465.2041,9004.082
0,459.0466,-1486.55,-1369.92,-1638.72,-849.422,-2013.42,-1241.17,5138.69,465.22323,9004.4646
0,459.04678,-1479.42,-1364.12,-1631.04,-843.166,-2006.41,-1234.66,5116.87,465.22341,9004.4682
0,459.07138,-1490.39,-1373.03,-1642.78,-852.774,-2017.15,-1244.58,5150.32,465.24801,9004.9602
0,459.07153,-1490.18,-1372.87,-1642.61,-852.603,-2016.98,-1244.46,5149.77,465.24816,9004.9632
0,459.08701,-1481.38,-1365.72,-1633.16,-844.887,-2008.34,-1236.46,5122.88,465.26364,9005.2728
0,459.10019,-1478.36,-1363.27,-1629.93,-842.249,-2005.38,-1233.74,5113.67,465.27682,9005.5364
0,459.12341,-1488.52,-1371.5,-1640.76,-851.129,-2015.31,-1242.87,5144.59,465.30004,9006.0008
0,459.12497,-1486.46,-1369.85,-1638.64,-849.345,-2013.34,-1241.1,5138.44,465.3016,9006.032
0,459.133,-1478.82,-1363.64,-1630.4,-842.646,-2005.83,-1234.12,5115.05,465.30963,9006.1926
0,459.13641,-1482.05,-1366.24,-1633.76,-845.444,-2008.94,-1236.94,5124.75,465.31304,9006.2608
0,459.16281,-1483.13,-1367.12,-1634.97,-846.402,-2010.03,-1237.97,5128.13,465.33944,9006.7888
0,459.173,-1491.05,-1373.57,-1643.5,-853.356,-2017.81,-1245.2,5152.36,465.34963,9006.9926
0,459.17313,-1485.4,-1368.98,-1637.48,-848.408,-2012.29,-1240.11,5135.17,465.34976,9006.9952
0,459.17313,-1491.44,-1373.89,-1643.93,-853.7,-2018.2,-1245.57,5153.57,465.34976,9006.9952
0,459.19125,-1478.41,-1363.31,-1629.99,-842.292,-2005.44,-1233.78,5113.84,465.36788,9007.3576
0,459.19623,-1486.95,-1370.23,-1639.08,-849.759,-2013.78,-1241.45,5139.81,465.37286,9007.4572
0,459.19885,-1482.11,-1366.33,-1634.02,-845.552,-2009.09,-1237.21,5125.22,465.37548,9007.5096
0,459.20728,-1480.7,-1365.16,-1632.42,-844.287,-2007.66,-1235.83,5120.78,465.38391,9007.6782
0,459.22067,-1488.17,-1371.22,-1640.4,-850.825,-2014.98,-1242.57,5143.55,465.3973,9007.946
0,459.23123,-1479.39,-1364.1,-1631.02,-843.146,-2006.39,-1234.65,5116.8,465.40786,9008.1572
0,459.23141,-1487.69,-1370.83,-1639.88,-850.403,-2014.5,-1242.12,5142.07,465.40804,9008.1608
0,459.25467,-1490.48,-1373.1,-1642.86,-852.849,-2017.24,-1244.65,5150.58,465.4313,9008.626
0,459.27185,-1487.08,-1370.37,-1639.35,-849.904,-2013.97,-1241.71,5140.4,465.44848,9008.9696
0,459.27188,-1481.73,-1366,-1633.52,-845.191,-2008.68,-1236.76,5123.93,465.44851,9008.9702
0,459.27222,-1491.53,-1373.96,-1644.01,-853.778,-2018.28,-1245.63,5153.82,465.44885,9008.977
0,459.31384,-1486.97,-1370.28,-1639.26,-849.812,-2013.87,-1241.64,5140.1,465.49047,9009.8094
0,459.31561,-1482.23,-1366.42,-1634.15,-845.652,-2009.21,-1237.32,5125.59,465.49224,9009.8448
0,459.31699,-1481.63,-1365.91,-1633.4,-845.099,-2008.57,-1236.66,5123.6,465.49362,9009.8724
0,459.31781,-1481.6,-1365.88,-1633.35,-845.067,-2008.53,-1236.61,5123.48,465.49444,9009.8888
0,459.35178,-1483.44,-1367.38,-1635.3,-846.675,-2010.33,-1238.25,5129.07,465.52841,9010.5682
0,459.38556,-1488.81,-1371.75,-1641.1,-851.391,-2015.61,-1243.17,5145.52,465.56219,9011.2438
0,459.42566,-1491.18,-1373.67,-1643.63,-853.465,-2017.93,-1245.3,5152.74,465.60229,9012.0458
0,459.43588,-1480.73,-1365.2,-1632.48,-844.324,-2007.71,-1235.88,5120.92,465.61251,9012.2502
0,459.43915,-1482.34,-1366.48,-1634.12,-845.712,-2009.25,-1237.25,5125.71,465.61578,9012.3156
0,459.43997,-1480.36,-1364.89,-1632.06,-843.993,-2007.34,-1235.53,5119.76,465.6166,9012.332
0,459.44073,-1482.13,-1366.31,-1633.89,-845.527,-2009.04,-1237.05,5125.06,465.61736,9012.3472
0,459.45044,-1483.71,-1367.6,-1635.59,-846.912,-2010.6,-1238.5,5129.9,465.62707,9012.5414
0,459.46765,-1489.41,-1372.24,-1641.75,-851.919,-2016.2,-1243.71,5147.36,465.64428,9012.8856
0,459.47717,-1488.95,-1371.88,-1641.3,-851.529,-2015.78,-1243.34,5146.03,465.6538,9013.076
0,459.48059,-1490.39,-1373.04,-1642.8,-852.782,-2017.17,-1244.61,5150.36,465.65722,9013.1444
0,459.48083,-1478.76,-1363.59,-1630.35,-842.595,-2005.77,-1234.09,5114.88,465.65746,9013.1492
0,459.48096,-1490.9,-1373.45,-1643.32,-853.224,-2017.66,-1245.04,5151.88,465.65759,9013.1518
0,459.48206,-1485.17,-1368.8,-1637.23,-848.208,-2012.06,-1239.91,5134.46,465.65869,9013.1738
0,459.48502,-1486,-1369.46,-1638.08,-848.928,-2012.86,-1240.61,5136.94,465.66165,9013.233
0,459.51123,-1482.71,-1366.81,-1634.63,-846.066,-2009.67,-1237.72,5127.01,465.68786,9013.7572
0,459.51126,-1481.86,-1366.1,-1633.66,-845.305,-2008.8,-1236.88,5124.32,465.68789,9013.7578
0,459.5134,-1478.59,-1363.46,-1630.19,-842.453,-2005.61,-1233.95,5114.39,465.69003,9013.8006
0,459.5152,-1488.26,-1371.3,-1640.49,-850.906,-2015.07,-1242.64,5143.82,465.69183,9013.8366
0,459.54315,-1479.78,-1364.42,-1631.44,-843.484,-2006.77,-1235,5117.99,465.71978,9014.3956
0,459.59885,-1485.38,-1368.95,-1637.4,-848.377,-2012.24,-1240.03,5135.02,465.77548,9015.5096
0,459.61142,-1482.9,-1366.95,-1634.81,-846.224,-2009.84,-1237.86,5127.55,465.78805,9015.761
0,459.61154,-1482.16,-1366.35,-1633.98,-845.568,-2009.1,-1237.15,5125.24,465.78817,9015.7634
0,459.62531,-1489.89,-1372.63,-1642.26,-852.34,-2016.67,-1244.14,5148.82,465.80194,9016.0388
0,459.63599,-1488.69,-1371.67,-1641.03,-851.305,-2015.53,-1243.13,5145.25,465.81262,9016.2524
0,459.63724,-1482.1,-1366.3,-1633.93,-845.518,-2009.05,-1237.11,5125.08,465.81387,9016.2774
0,459.65771,-1483.19,-1367.17,-1635.04,-846.456,-2010.09,-1238.03,5128.32,465.83434,9016.6868
0,459.65781,-1486.99,-1370.25,-1639.08,-849.777,-2013.8,-1241.43,5139.87,465.83444,9016.6888
0,459.65799,-1489.06,-1371.95,-1641.34,-851.602,-2015.85,-1243.37,5146.25,465.83462,9016.6924
0,459.66122,-1479.6,-1364.27,-1631.25,-843.327,-2006.59,-1234.84,5117.44,465.83785,9016.757
0,459.66568,-1489.06,-1371.95,-1641.35,-851.609,-2015.85,-1243.37,5146.26,465.84231,9016.8462
0,459.66571,-1479.02,-1363.8,-1630.62,-842.818,-2006.02,-1234.31,5115.66,465.84234,9016.8468
0,459.67218,-1482.7,-1366.76,-1634.45,-846.009,-2009.58,-1237.52,5126.73,465.84881,9016.9762
0,459.67288,-1486.49,-1369.85,-1638.54,-849.339,-2013.31,-1240.98,5138.34,465.84951,9016.9902
0,459.6998,-1477.8,-1362.81,-1629.3,-841.751,-2004.82,-1233.2,5111.92,465.87643,9017.5286
0,459.69998,-1481.41,-1365.71,-1633.06,-844.879,-2008.31,-1236.34,5122.78,465.87661,9017.5322
0,459.70984,-1485.67,-1369.18,-1637.64,-848.615,-2012.5,-1240.21,5135.81,465.88647,9017.7294
0,459.71353,-1484.39,-1368.16,-1636.39,-847.525,-2011.29,-1239.19,5132.07,465.89016,9017.8032
0,459.71561,-1484.58,-1368.31,-1636.57,-847.685,-2011.47,-1239.33,5132.62,465.89224,9017.8448
0,459.71564,-1482.44,-1366.58,-1634.31,-845.819,-2009.38,-1237.43,5126.13,465.89227,9017.8454
0,459.71906,-1486.91,-1370.18,-1638.97,-849.698,-2013.71,-1241.34,5139.59,465.89569,9017.9138
0,459.73022,-1483.04,-1367.07,-1634.99,-846.355,-2009.99,-1238.02,5128.02,465.90685,9018.137
0,459.74991,-1484.63,-1368.35,-1636.59,-847.722,-2011.51,-1239.34,5132.73,465.92654,9018.5308
0,459.77911,-1487.54,-1370.7,-1639.69,-850.262,-2014.35,-1241.96,5141.58,465.95574,9019.1148
0,459.77933,-1478.19,-1363.13,-1629.73,-842.096,-2005.21,-1233.56,5113.13,465.95596,9019.1192
0,459.78296,-1488.14,-1371.2,-1640.36,-850.802,-2014.95,-1242.53,5143.45,465.95959,9019.1918
0,459.78625,-1490.95,-1373.49,-1643.37,-853.263,-2017.71,-1245.08,5152.03,465.96288,9019.2576
0,459.79257,-1480.78,-1365.23,-1632.52,-844.364,-2007.76,-1235.92,5121.06,465.9692,9019.384
0,459.80362,-1477.96,-1362.94,-1629.49,-841.894,-2004.98,-1233.36,5112.43,465.98025,9019.605
0,459.80411,-1477.67,-1362.69,-1629.12,-841.626,-2004.67,-1233.04,5111.46,465.98074,9019.6148
0,459.81168,-1480.57,-1365.03,-1632.17,-844.147,-2007.49,-1235.59,5120.23,465.98831,9019.7662
0,459.81213,-1487.83,-1370.94,-1640.03,-850.526,-2014.64,-1242.26,5142.5,465.98876,9019.7752
0,459.82953,-1488.1,-1371.18,-1640.36,-850.778,-2014.93,-1242.55,5143.39,466.00616,9020.1232
0,459.83005,-1477.94,-1362.92,-1629.46,-841.873,-2004.96,-1233.33,5112.36,466.00668,9020.1336
0,459.83548,-1478,-1362.96,-1629.48,-841.917,-2005,-1233.33,5112.48,466.01211,9020.2422
0,459.83652,-1489.13,-1372,-1641.42,-851.67,-2015.92,-1243.43,5146.47,466.01315,9020.263
0,459.86545,-1481.97,-1366.2,-1633.79,-845.404,-2008.92,-1236.99,5124.68,466.04208,9020.8416
0,459.86728,-1481.9,-1366.13,-1633.68,-845.332,-2008.83,-1236.89,5124.41,466.04391,9020.8782
0,459.90094,-1490.62,-1373.22,-1643.03,-852.976,-2017.38,-1244.8,5151.03,466.07757,9021.5514
0,459.9014,-1490.98,-1373.52,-1643.46,-853.307,-2017.76,-1245.18,5152.2,466.07803,9021.5606
0,459.90488,-1489.07,-1371.98,-1641.46,-851.64,-2015.91,-1243.49,5146.44,466.08151,9021.6302
0,459.90512,-1484.11,-1367.93,-1636.09,-847.277,-2011.02,-1238.93,5131.22,466.08175,9021.635
0,459.90588,-1480.42,-1364.95,-1632.17,-844.062,-2007.42,-1235.64,5120.01,466.08251,9021.6502
0,459.92804,-1485.93,-1369.41,-1638,-848.866,-2012.78,-1240.54,5136.71,466.10467,9022.0934
0,459.94159,-1482.71,-1366.81,-1634.63,-846.064,-2009.66,-1237.71,5127,466.11822,9022.3644
0,459.96228,-1480.28,-1364.83,-1631.99,-843.93,-2007.27,-1235.48,5119.54,466.13891,9022.7782
0,459.99768,-1478.52,-1363.39,-1630.08,-842.381,-2005.52,-1233.85,5114.12,466.17431,9023.4862
0,460.01236,-1482.36,-1366.48,-1634.08,-845.711,-2009.24,-1237.2,5125.68,466.18899,9023.7798
0,460.01843,-1489.56,-1372.36,-1641.9,-852.049,-2016.35,-1243.84,5147.81,466.19506,9023.9012
0,460.03165,-1480.05,-1364.64,-1631.73,-843.719,-2007.03,-1235.25,5118.81,466.20828,9024.1656
0,460.05301,-1483.92,-1367.76,-1635.77,-847.081,-2010.78,-1238.63,5130.47,466.22964,9024.5928
0,460.05325,-1486.01,-1369.46,-1638.06,-848.924,-2012.85,-1240.58,5136.92,466.22988,9024.5976
0,460.06799,-1483.2,-1367.2,-1635.15,-846.493,-2010.14,-1238.15,5128.49,466.24462,9024.8924
0,460.06885,-1483.41,-1367.36,-1635.3,-846.653,-2010.31,-1238.26,5129.02,466.24548,9024.9096
0,460.07236,-1483.42,-1367.37,-1635.32,-846.666,-2010.33,-1238.27,5129.07,466.24899,9024.9798
0,460.07672,-1477.41,-1362.49,-1628.87,-841.409,-2004.43,-1232.83,5110.71,466.25335,9025.067
0,460.08246,-1486.82,-1370.12,-1638.94,-849.641,-2013.65,-1241.33,5139.41,466.25909,9025.1818
0,460.10333,-1482.99,-1367.04,-1634.95,-846.315,-2009.95,-1237.98,5127.89,466.27996,9025.5992
0,460.12277,-1478.24,-1363.18,-1629.85,-842.16,-2005.29,-1233.68,5113.38,466.2994,9025.988
0,460.16602,-1483.95,-1367.79,-1635.86,-847.126,-2010.83,-1238.73,5130.64,466.34265,9026.853
0,460.17593,-1484.19,-1367.99,-1636.14,-847.343,-2011.08,-1238.97,5131.41,466.35256,9027.0512
0,460.17822,-1485.7,-1369.21,-1637.74,-848.657,-2012.55,-1240.32,5135.99,466.35485,9027.097
0,460.20401,-1484.5,-1368.25,-1636.51,-847.625,-2011.41,-1239.29,5132.42,466.38064,9027.6128
0,460.22501,-1486.22,-1369.64,-1638.3,-849.115,-2013.07,-1240.79,5137.59,466.40164,9028.0328
0,460.22684,-1479.88,-1364.5,-1631.54,-843.573,-2006.87,-1235.08,5118.29,466.40347,9028.0694
0,460.23578,-1490.26,-1372.93,-1642.64,-852.664,-2017.03,-1244.47,5149.93,466.41241,9028.2482
0,473.86942,-1466.38,-1353.54,-1616.97,-831.757,-1993.58,-1222.78,5076.93,480.04605,9300.921
0,473.86951,-1467.85,-1354.71,-1618.49,-833.019,-1994.99,-1224.04,5081.33,480.04614,9300.9228
0,473.92404,-1467.87,-1354.74,-1618.55,-833.048,-1995.02,-1224.1,5081.44,480.10067,9302.0134
0,473.92404,-1475.31,-1360.76,-1626.53,-839.545,-2002.32,-1230.83,5104.16,480.10067,9302.0134
0,473.92529,-1473.77,-1359.53,-1624.95,-838.221,-2000.85,-1229.51,5099.57,480.10192,9302.0384
0,473.92746,-1467.56,-1354.5,-1618.25,-832.791,-1994.74,-1223.86,5080.55,480.10409,9302.0818
0,473.94104,-1467.23,-1354.22,-1617.86,-832.49,-1994.4,-1223.52,5079.49,480.11767,9302.3534
0,473.95004,-1473.8,-1359.54,-1624.9,-838.224,-2000.84,-1229.46,5099.54,480.12667,9302.5334
0,473.95197,-1468.36,-1355.15,-1619.11,-833.488,-1995.53,-1224.58,5083,480.1286,9302.572
0,473.95206,-1466.3,-1353.48,-1616.91,-831.692,-1993.5,-1222.73,5076.71,480.12869,9302.5738
0,474.0069,-1467.87,-1354.73,-1618.51,-833.036,-1995,-1224.06,5081.38,480.18353,9303.6706
0,474.00812,-1465.66,-1352.96,-1616.22,-831.135,-1992.88,-1222.15,5074.76,480.18475,9303.695
0,474.0098,-1473.08,-1358.96,-1624.13,-837.599,-2000.13,-1228.8,5097.34,480.18643,9303.7286
0,474.00983,-1469.69,-1356.24,-1620.6,-834.666,-1996.86,-1225.85,5087.15,480.18646,9303.7292
0,474.02902,-1464.07,-1351.67,-1614.48,-829.738,-1991.3,-1220.68,5069.85,480.20565,9304.113
0,474.04797,-1467.17,-1354.15,-1617.72,-832.415,-1994.3,-1223.38,5079.19,480.2246,9304.492
0,474.04807,-1467.24,-1354.23,-1617.87,-832.503,-1994.41,-1223.53,5079.52,480.2247,9304.494
0,474.0722,-1473.01,-1358.9,-1624.06,-837.537,-2000.07,-1228.74,5097.14,480.24883,9304.9766
0,474.07266,-1463.58,-1351.28,-1613.97,-829.314,-1990.83,-1220.25,5068.38,480.24929,9304.9858
0,474.0878,-1475.03,-1360.53,-1626.2,-839.294,-2002.03,-1230.55,5103.26,480.26443,9305.2886
0,474.10092,-1466.2,-1353.4,-1616.79,-831.602,-1993.41,-1222.63,5076.4,480.27755,9305.551
0,474.12445,-1467.92,-1354.78,-1618.57,-833.087,-1995.06,-1224.1,5081.55,480.30108,9306.0216
0,474.12585,-1473.74,-1359.49,-1624.85,-838.176,-2000.79,-1229.41,5099.38,480.30248,9306.0496
0,474.13495,-1469.21,-1355.85,-1620.1,-834.247,-1996.39,-1225.44,5085.7,480.31158,9306.2316
0,474.13727,-1469.98,-1356.44,-1620.8,-834.886,-1997.09,-1226,5087.87,480.3139,9306.278
0,474.16357,-1468.23,-1355.04,-1618.98,-833.375,-1995.4,-1224.47,5082.61,480.3402,9306.804
